sgrna,HT29
sg_286223_2,0.14993262138259558
sg_113612_1,-0.20790534712483277
sg_1081_1,0.12139302287264506
sg_1586_4,-0.058387290293179774
sg_10112_4,-0.17980364393376935
sg_284257_4,0.03854864410981495
sg_5671_4,0.2593405675284191
sg_3227_1,0.127973542179978
sg_286749_2,0.004449012807554794
sg_83700_2,-0.05631738126844744
sg_4586_4,-0.0673822347230621
sg_389761_1,0.13614958545529443
sg_50848_1,0.10609397769380471
sg_3295_2,0.0593612533240166
sg_55731_3,0.04360819267396493
sg_79701_1,0.14118444242440054
sg_7141_3,0.04683073356640632
sg_7175_3,0.17178743485342632
sg_9058_3,0.11931448980306891
sg_23518_3,0.09047994330517148
sg_5830_2,-0.1660108564325127
sg_114905_1,0.21530333243381042
sg_162282_3,0.10019758008002608
sg_284716_1,0.01771658487420226
sg_57713_4,-0.02415813901613658
sg_83449_1,-0.12836712666605776
sg_80829_1,-0.048407681910504465
sg_54916_3,-0.035620004716206126
sg_3066_2,-0.11509540365101437
sg_242_3,-0.1485741530964544
sg_26233_4,0.07025907616416202
sg_256471_1,0.07424520685204454
sg_27181_1,-0.09352714266418533
sg_11006_4,-0.027027041957253223
sg_3237_1,0.07284264336276831
sg_55967_1,-0.13077383687730648
sg_83741_1,-0.04891983307759896
sg_3788_4,0.13006341391402879
sg_6004_3,0.02423376504446087
sg_11164_1,-0.12667178381860678
sg_115827_4,0.06720381648758356
sg_3157_2,-0.8531645604965752
sg_64927_3,0.04376289586286128
sg_5654_2,0.10302245334543925
sg_441669_1,-0.052084231831040946
sg_6898_1,-0.04737309501755511
sg_55_2,0.2353404387776427
sg_80323_3,0.14322049044742569
sg_7392_1,-0.28468921301861466
sg_56339_1,0.09722218563392701
sg_57102_2,0.08669960213162711
sg_80122_1,-0.14487291448214754
sg_160335_2,-0.036830231031096304
sg_51280_1,0.15726233115896
sg_23386_1,0.16065949661452716
sg_10157_1,0.0129272651049902
sg_6652_2,-0.011801496854785952
sg_10762_3,-0.005805300105037544
sg_10699_1,-0.09108923673899211
sg_130132_4,0.023110997831004565
sg_5074_1,0.050254600252141964
sg_83448_4,-0.01619062517429632
sg_6554_3,-0.003303426418274028
sg_390078_4,-0.09646542362966995
sg_4343_4,-0.0683277141031983
sg_83594_1,-0.09534240442360867
sg_23288_1,0.04675700917700731
sg_341152_1,-0.1173130071146549
sg_57597_4,0.11231010142516168
sg_1891_2,0.06712659183473305
sg_790_2,-0.19456279279959118
sg_23176_1,-0.050087810380908086
sg_NTC_711,0.015687901524408875
sg_5001_1,-0.3714765594011818
sg_54474_3,-0.09890196898882211
sg_834_1,-0.018996677412598723
sg_8508_4,0.014006661549392618
sg_130162_4,-0.17148018217159147
sg_2107_4,-0.5318346781053823
sg_221078_4,-0.053134550048110595
sg_5529_4,0.1268660864375048
sg_6406_2,0.11286746529275143
sg_2776_4,-0.031005873487402094
sg_3939_3,-0.05363016685640742
sg_219952_4,0.03393764155551884
sg_100526842_4,1.1453720604891702
sg_54922_1,-0.1103242026476243
sg_5526_4,-0.025005556246932382
sg_341799_2,0.004432843553568761
sg_407_4,-0.11662155695256593
sg_26686_2,0.13705949391549618
sg_408_3,0.147518813284539
sg_811_2,0.1781916839900304
sg_400165_4,0.1645173679449545
sg_57707_4,0.09617701850350993
sg_8190_3,0.08198429966472845
sg_1438_2,-0.03663547152921834
sg_389151_2,0.0718076231715557
sg_3704_1,-0.008282014552799054
sg_56751_4,0.10659257837009023
sg_642968_4,0.1683004959738511
sg_23635_4,0.05745050370503617
sg_9812_3,-0.0917033372713559
sg_286053_3,0.11879173208694901
sg_5066_2,0.03996216327620697
sg_10084_4,-0.1311634986677335
sg_54886_3,-0.03749980229929118
sg_7411_3,-0.39007505619641614
sg_489_4,-0.24874596006500913
sg_716_3,-0.003596684377178208
sg_100381270_1,-0.03878022731787476
sg_79734_1,0.0059218972959357505
sg_391104_3,-0.09635175096628248
sg_286336_1,0.026402860347808442
sg_23248_3,-0.2296794829662422
sg_8233_3,-0.02771203244941267
sg_246243_3,-0.17579789852118735
sg_376132_4,-0.2772530645273848
sg_219285_2,0.05912352750552082
sg_23508_1,0.018357467976244945
sg_23331_3,0.19109041203342775
sg_9491_1,0.07100186973466174
sg_54961_4,-0.03588952661203021
sg_9452_2,0.08575263723031482
sg_1463_3,0.06122868658652883
sg_353135_1,0.11786619377037219
sg_6921_4,0.13712694928833727
sg_256356_1,-0.03365799323876192
sg_123_2,-0.07586942295789559
sg_63027_2,0.043966373279748935
sg_2295_2,-0.028333141482499456
sg_389941_2,-0.06683256476183791
sg_51379_1,0.08437056635838475
sg_8675_1,-0.08231002456399528
sg_55780_2,-0.04579009065662921
sg_345062_3,-0.07551514952315733
sg_100130733_3,-0.1530221754659746
sg_1384_4,-0.08753930679489916
sg_9739_4,-0.32914644819371514
sg_51332_4,0.0011584839637642577
sg_8912_2,0.10238940941774996
sg_79173_3,0.07460183521045685
sg_2940_2,-0.4543152105049691
sg_219438_2,0.06266196958622441
sg_6283_4,-0.0840234263903506
sg_3764_3,0.025799362754181664
sg_90187_1,0.06045144152993703
sg_152992_4,0.12726554088349476
sg_NTC_427,0.015687901524408875
sg_440689_4,-0.37600719626821527
sg_79077_2,0.12201809653281717
sg_11101_1,-0.013153790101435369
sg_389206_1,0.09313873034808196
sg_554_4,0.22344090282713255
sg_160760_2,0.15116413326758943
sg_5051_3,0.046225593103260715
sg_5216_1,-0.13508329710802688
sg_5580_1,0.09040613679634715
sg_388561_1,0.06458246974010082
sg_6757_1,0.08420264182582743
sg_389384_4,0.11235840957026977
sg_55632_4,0.11309169439043062
sg_2821_1,-0.0006542637900308693
sg_100130451_4,0.1392957081792268
sg_64946_2,-0.5381323342779235
sg_5287_2,0.036294213368870086
sg_260429_1,-0.4588491753239769
sg_7337_2,0.04376606879720883
sg_122830_1,0.034458647592686034
sg_84217_4,0.08727097906067335
sg_9258_1,-0.1458462276841711
sg_6879_4,0.2417331751102477
sg_1139_4,0.021916930164847134
sg_122183_2,-0.13471809867859733
sg_2733_4,0.3457824718451677
sg_1471_4,0.02515332930953551
sg_26065_1,-0.0734053952231978
sg_157638_2,-0.37598052553757877
sg_56062_4,-0.09464913694317778
sg_162466_2,-0.14767053830593857
sg_57496_1,0.1063570023683687
sg_2301_2,0.16228012266770897
sg_256815_4,0.42726752581176636
sg_219479_4,0.04570730915997016
sg_387264_3,0.4733479560969794
sg_92170_3,-0.1905412853524272
sg_353164_4,0.2011009904438754
sg_54583_2,0.06831882534496495
sg_222255_2,-0.00093705727640888
sg_23199_1,0.023924502624299602
sg_9546_2,0.05637003050086343
sg_85007_3,0.051796732931368605
sg_100131094_3,-0.06208985006908543
sg_57474_3,0.08131741060111766
sg_100130451_3,0.14623962808918847
sg_10021_3,0.06187398304778345
sg_7088_3,0.06534979613339464
sg_5317_2,0.037069012985121344
sg_22820_1,0.17216372320423748
sg_349633_1,0.0721563352203447
sg_293_4,0.09969740157722631
sg_23446_1,0.03971298171674967
sg_80279_2,-0.2913910903544823
sg_84893_1,-0.16833645131823516
sg_101929983_1,0.020753342773716738
sg_6016_1,0.20857554000023404
sg_1781_3,0.21613768900373664
sg_2001_1,0.005382440370056212
sg_9476_4,0.031654703096545875
sg_143662_4,-0.07166286275426412
sg_29887_2,-0.0004995660886619631
sg_4218_2,-0.13664650935264408
sg_5510_1,0.5585737277277948
sg_125170_3,0.08036010975200056
sg_4001_3,0.05183192999002058
sg_22821_2,0.21066292878305498
sg_51233_4,-0.045312298362354696
sg_1837_1,-0.03790121949452323
sg_79982_1,0.13950488238864137
sg_577_1,0.008344695840727506
sg_3184_3,-0.022255095800795335
sg_2254_3,0.2006779126295366
sg_10827_3,0.11722511661340712
sg_57452_4,0.19900316166074172
sg_55054_1,-0.10017717606146323
sg_51129_4,-0.17841282687602353
sg_51078_1,-0.01581344518939616
sg_2735_4,0.0760660547363663
sg_5164_4,-0.05046791475214812
sg_4914_4,0.08686857022128944
sg_9626_4,0.07001068430394727
sg_8392_3,0.05592341519460025
sg_266_2,-0.06859560936376716
sg_4759_2,-0.1477416846313945
sg_503542_3,-0.138503356998498
sg_145942_1,0.07140120671466432
sg_4215_2,0.009232938708412776
sg_28231_1,0.005065366134975059
sg_196410_1,0.16949085860889798
sg_153642_2,-0.018596330368528063
sg_2444_3,0.010118968129647509
sg_54103_2,0.05774745592225617
sg_338322_3,-0.01384288583791135
sg_11141_2,0.03088555395227456
sg_56954_1,0.003930438826433728
sg_124783_1,-0.11279919469009944
sg_6147_1,0.9002365691839479
sg_3157_3,0.07685626510476906
sg_7957_4,-0.22442397800473157
sg_83983_2,-0.26284157838836364
sg_133060_2,0.1625329684351649
sg_23248_4,0.1818771671215781
sg_124790_1,0.004294847555536269
sg_6423_2,-0.016832809908772943
sg_3838_1,0.12890971504572873
sg_9767_2,-0.06919322234552872
sg_114882_1,-0.10354095810569872
sg_647309_2,0.22306460854834753
sg_441150_2,0.05175499499084036
sg_112609_1,0.11277698053091995
sg_124739_1,0.10127137372998873
sg_84292_4,0.12234446466216628
sg_3850_1,0.0052493246538419126
sg_26268_4,0.18819163131705816
sg_64149_2,-0.3884859541766562
sg_284827_2,-0.03808763906757656
sg_7077_1,0.21398982360748592
sg_9622_3,0.08469992130686593
sg_729515_1,-0.0002886653373030887
sg_115557_2,0.09126840323572796
sg_10585_1,0.02086740112572775
sg_146_1,0.1705233217769524
sg_6477_2,0.005926025537329637
sg_4692_2,-0.19099647559395097
sg_889_3,0.09629429179084828
sg_26271_2,-0.3988472476111619
sg_23295_1,-0.01695513865106918
sg_NTC_475,0.015687901524408875
sg_27127_1,-0.023530274302292965
sg_80746_3,-0.010210044039600366
sg_4607_4,0.06650481877540913
sg_80781_1,0.13986343326451434
sg_57560_3,-0.13245204444821296
sg_1039_3,0.17097787308867116
sg_388533_2,-0.041518332895048804
sg_54888_1,0.04205978068465452
sg_79669_3,0.14179785087803973
sg_346288_3,-0.09628997112100998
sg_4642_4,-0.052071882765507095
sg_201181_1,-0.09969320339239501
sg_7706_1,0.4467488957849808
sg_7802_2,0.14605308884559376
sg_80063_3,0.09179474954746811
sg_29968_2,-0.007472225856793344
sg_10460_3,0.14386887400786286
sg_54998_1,-0.060760378466361016
sg_6752_3,0.1821738103050488
sg_NTC_968,0.015687901524408875
sg_123872_4,0.030922101123286888
sg_245973_2,0.09717197395872662
sg_6690_1,0.017160240284697474
sg_10404_4,0.18577835003352694
sg_140838_2,-0.1505357634021349
sg_253175_2,0.04852212582987739
sg_84904_2,0.06353820198574196
sg_339512_3,0.0001226545746187968
sg_646498_4,0.17078964499497074
sg_118461_2,0.07669709227222272
sg_NTC_986,0.015687901524408875
sg_NTC_565,0.015687901524408875
sg_388701_2,0.04027943967111764
sg_55846_2,0.020492788679106363
sg_254013_3,0.14015922957837795
sg_133746_4,-0.11876528013320972
sg_5068_3,0.020969102475576526
sg_9079_1,0.12092086987885817
sg_728395_1,-0.040446733539635814
sg_2263_2,-0.06980348529622996
sg_147841_4,0.07195330721863692
sg_91582_2,0.08521789364674728
sg_116028_4,0.09866766842915353
sg_84437_2,0.007015420354711265
sg_91607_2,0.15288010762795995
sg_124565_4,-0.06462516160726386
sg_101060389_3,-0.6668404519422935
sg_146547_1,0.0068694039295149854
sg_2004_4,-0.0037122598657196963
sg_9123_4,0.0924143156016834
sg_26512_3,-0.12166653456226084
sg_2583_3,-0.0987034124582207
sg_112942_4,0.008201150051230535
sg_26175_2,-0.07177896688479546
sg_254439_1,0.17238660079669627
sg_722_3,0.04963190224179272
sg_9333_3,-0.033427357846073556
sg_285605_3,-0.043869525405984516
sg_3752_3,0.40546133123785955
sg_6640_1,0.015281355140478656
sg_153129_4,0.11757422865272352
sg_403341_4,0.02008204881701614
sg_643365_4,-0.020761914572541944
sg_100132396_4,-0.1097520827351374
sg_430_3,0.17446693513734335
sg_NTC_418,0.015687901524408875
sg_7791_4,0.11016456496941365
sg_10879_2,-0.21927663206919776
sg_27077_2,0.1607739354001636
sg_55721_3,-0.22518231832293698
sg_80013_4,0.2090777309396223
sg_8034_2,0.24663313263353123
sg_9942_4,0.07559866265584356
sg_26001_3,-0.09713168732005989
sg_27248_2,0.013539305478216362
sg_152330_1,0.12286423815331546
sg_342538_3,0.028382999455927503
sg_390538_4,-0.2366705160593683
sg_51501_4,-0.17498850089806936
sg_22834_4,0.17759605466589343
sg_4043_3,-0.04667174008649256
sg_56658_3,-0.04500757672228753
sg_441932_4,0.08552909575844855
sg_2296_2,-0.0543585700698847
sg_255220_4,-0.07488722071794254
sg_100288695_1,0.05472248011132819
sg_360_1,0.04056256981057286
sg_390275_1,0.10247619409569739
sg_388325_2,0.05805951585334882
sg_10516_2,0.013314660468398729
sg_114824_2,0.04714268191884936
sg_79019_2,-0.5720424292184848
sg_8022_2,-0.08849935023380046
sg_8530_1,0.042129545620323006
sg_5118_2,0.10885132263420413
sg_84256_2,-0.032504956405803725
sg_NTC_417,0.015687901524408875
sg_23328_1,0.017261620613834912
sg_7732_1,0.05098714966933793
sg_348174_1,0.03146095165920576
sg_253017_3,-0.23956251331041514
sg_1961_3,0.01591056693714073
sg_338675_1,0.01865911777912698
sg_11035_3,0.07563063731348722
sg_23608_2,-0.0016143439177171842
sg_5413_3,-0.26840450839478974
sg_65985_2,0.14122199676964833
sg_25796_4,0.1988978396968263
sg_400581_3,-0.13689354895033912
sg_6328_3,0.04928369042295907
sg_2961_1,0.31865879516326484
sg_143241_3,0.04919025704381427
sg_10733_2,-0.20138102049433712
sg_504180_3,0.09107149556112432
sg_57624_3,0.14551259650445506
sg_97_1,0.13179477722933994
sg_911_1,-0.09810079563374716
sg_NTC_568,0.015687901524408875
sg_2_1,0.12551109156243004
sg_26219_3,-0.1224323332368707
sg_100529251_1,0.028361032915614745
sg_253959_1,-0.056592385587673176
sg_30011_4,-0.017221355036269752
sg_9158_4,0.27184425319095457
sg_9711_4,0.025716726222312334
sg_51678_2,0.09403724191673496
sg_9353_4,0.03133314975227455
sg_10518_1,0.19420020358576506
sg_25928_3,-0.038073260143524607
sg_6903_4,0.7404569974063735
sg_84215_2,0.14739956366921964
sg_9906_1,-0.08139658716029499
sg_5188_4,-0.41458500592124237
sg_55972_1,0.04873544340375918
sg_152206_3,0.14470119270585444
sg_6456_2,0.19169634160354526
sg_55827_2,0.14611118979347693
sg_10186_4,0.08485516615550179
sg_326_2,0.12397665272519282
sg_49860_4,0.0555543832693263
sg_9493_3,-0.9957071252970071
sg_91746_1,-0.6470275113661906
sg_3475_1,-0.024563498291358697
sg_56301_2,0.174936808168827
sg_391195_3,-0.10253568817281694
sg_2673_1,-0.09601846004032996
sg_83953_2,0.08303999334153206
sg_26287_1,-0.10026331617646689
sg_23557_1,0.04647447042101552
sg_56659_3,-0.010087022586147625
sg_401993_4,-0.04159643315129062
sg_2569_1,0.017605446384844955
sg_4488_3,-0.1784376535687794
sg_2185_1,0.11186834683884561
sg_55159_2,-0.006993053346821643
sg_7472_1,-0.1530094444069478
sg_7545_1,0.19175107126517513
sg_57758_4,0.00876724352242644
sg_7161_4,0.024071668432064857
sg_5582_2,-0.018049382112658705
sg_57602_4,-0.2930059191119128
sg_729830_3,0.0374087030863173
sg_79324_3,0.14391273808171387
sg_84861_2,-0.10844025310377434
sg_91289_1,0.041776071507979184
sg_7471_4,-0.029870146515689137
sg_340273_3,-0.05535695932261351
sg_339829_4,-0.16267644437766876
sg_5708_1,0.1953288115291929
sg_10869_3,-0.14138370011125306
sg_92106_2,0.19495924814661694
sg_147948_3,0.09566725576587265
sg_79666_2,-0.12185668953803033
sg_728597_4,0.09043654003603718
sg_6125_3,-0.7547439241646123
sg_953_3,0.16210969165300126
sg_2558_2,0.030205524022151847
sg_9276_3,-0.03750098144946405
sg_83551_4,-0.11754716163732151
sg_6950_4,-1.0520295220506852
sg_647309_1,-0.0003624994858895253
sg_9630_3,0.04542923895439285
sg_29982_1,-0.156330720493662
sg_1544_1,0.0974669009669143
sg_9070_2,-0.23723471486738354
sg_9295_4,-0.6477605332812763
sg_4336_1,0.08074906437823909
sg_219833_4,-0.09459958475442165
sg_200162_1,-0.11007812492648769
sg_1740_3,0.004591491715711396
sg_9092_3,0.143989175766051
sg_10693_3,-0.043525757826933
sg_116328_3,0.03655872999457388
sg_390155_4,0.062985188958875
sg_56999_1,0.020165245735756763
sg_140690_4,0.09607661921217
sg_51192_3,0.15267236563617825
sg_93474_3,0.14273941308911586
sg_221264_2,-0.014037845982632448
sg_972_2,-0.061671916962040475
sg_282969_3,0.020933146445573834
sg_119749_1,0.03130165773762106
sg_2675_3,-0.13786367436764155
sg_6439_3,-0.041341283336408706
sg_5908_1,-0.007257195680743032
sg_7023_2,0.05539582435496097
sg_65009_3,-0.007322805671327478
sg_6445_2,-0.16401183166638572
sg_9889_1,0.08126898827408333
sg_653643_3,-0.04697541300134909
sg_22908_1,0.4475901813882744
sg_NTC_591,0.015687901524408875
sg_325_1,0.054430171842038744
sg_4331_2,-0.09090533373791873
sg_23237_4,0.16702663288622463
sg_81706_1,0.08459965267697125
sg_54585_1,-0.007755440106042108
sg_2823_1,0.209706124852722
sg_1043_3,0.036689150911288854
sg_728361_3,0.14078836726803837
sg_151827_2,-0.18478415283850563
sg_6927_2,0.08591517344279914
sg_9097_1,0.12814522496776212
sg_4225_4,0.007060681320076579
sg_11126_4,-0.044894233180651985
sg_7535_2,-0.08949828660007933
sg_3696_3,-0.053113242495088565
sg_55118_3,0.14649783905500047
sg_221061_2,0.14581080688952727
sg_51527_4,0.031042924456598148
sg_80264_1,0.018838535453769154
sg_2542_1,0.007922104006426605
sg_10525_2,-0.18938809343588084
sg_6137_1,0.6888513563203784
sg_653437_4,0.013912136877566077
sg_81876_3,-0.025043490573512482
sg_26103_4,0.16341645742645347
sg_3624_3,-0.13011574822610536
sg_23248_1,-0.4564200381286626
sg_63946_2,0.17799877842182207
sg_257218_2,-0.04764359592995624
sg_5163_1,-0.09951581267262569
sg_10978_1,-0.5812764183522067
sg_28999_1,0.13676794114251054
sg_375316_1,-0.08571421189527156
sg_26338_1,-0.1500897880222638
sg_11245_3,0.02771108324356137
sg_206358_2,0.0490673004341483
sg_285335_4,-0.08051260896351264
sg_7538_1,0.17398360631706036
sg_NTC_118,0.015687901524408875
sg_79990_4,-0.01749451363553637
sg_347527_4,-0.014753172785833442
sg_89876_1,0.045231772065381745
sg_8786_4,0.09076555844077877
sg_5793_2,-0.047117370333733664
sg_85291_4,-0.4356663161297508
sg_342357_4,-0.10858933339159299
sg_9455_1,0.20065728750286776
sg_92154_3,0.16975132028325118
sg_64065_1,0.09533833893690813
sg_1543_4,0.003106255019651321
sg_9607_1,-0.24095405419967528
sg_9154_4,-0.005015147551883165
sg_83667_4,0.1233002299494404
sg_25839_1,-0.44452911871591094
sg_388611_1,0.14169499457010928
sg_NTC_557,0.015687901524408875
sg_10110_4,0.011663736547573042
sg_525_1,0.013028938131215273
sg_10395_2,-0.14308387424101937
sg_92912_1,0.16919444555872332
sg_3347_3,0.10973431948139792
sg_80312_1,-0.04764421556478542
sg_7284_1,-0.13852285475807996
sg_149018_1,0.0014865343756623843
sg_285800_1,0.04595037050136372
sg_147968_2,0.04546587821775838
sg_3702_1,0.020998362246924224
sg_10482_4,-1.1808533049157088
sg_553115_2,-0.014090746671910903
sg_3843_3,0.0893427149141946
sg_2512_4,-0.16067975443409058
sg_154807_1,-0.12634918574236284
sg_65986_4,-0.10269989609540606
sg_401190_1,-0.017773079937590204
sg_390595_1,-0.08482797101892439
sg_140733_4,-0.08271310858014472
sg_54858_1,0.1222640705849111
sg_26003_2,-0.001698250527998612
sg_6598_4,-0.0692675214679834
sg_79092_4,-0.004894515330537464
sg_29850_2,0.041032910888518966
sg_6477_1,-0.04953120685753492
sg_4361_4,-0.4233894622664954
sg_129531_1,-0.07817177198698283
sg_940_1,0.0880908878026031
sg_1012_4,0.11948041545399654
sg_121273_3,0.05891539931468631
sg_54_2,0.05220499963381549
sg_2671_1,-0.3340089694654866
sg_152940_2,-0.3291638147840557
sg_64102_1,0.21253833765570396
sg_283152_1,-0.14143565923982793
sg_865_2,0.19478693801084437
sg_253827_1,-0.08363336379092237
sg_79290_1,0.0679985231984162
sg_151473_3,0.05616144287365433
sg_441932_3,-0.061074091010014965
sg_92689_3,0.0849953922378058
sg_10884_4,-0.24729890200095386
sg_6603_3,0.11493748222561667
sg_402135_4,0.007686826732892154
sg_NTC_893,0.015687901524408875
sg_1643_2,0.035006071730808094
sg_4111_3,0.46942691515349066
sg_8528_2,0.09747280390090102
sg_120065_3,0.07627059240298846
sg_55343_2,-0.023626638679621746
sg_286006_2,0.14449273181556097
sg_2999_2,0.019738929752958153
sg_495_3,0.18308422134761887
sg_4904_2,0.03044892106127956
sg_8814_2,0.09186459797585472
sg_132625_3,0.1389386780975836
sg_84720_1,0.014591517768663572
sg_138050_4,0.04880944563935027
sg_7574_3,-0.045649573585689725
sg_127703_2,0.1652288177955103
sg_8763_3,0.07144066508538588
sg_343563_3,-0.15846396424374534
sg_43_2,-0.3105089550385879
sg_55317_3,0.02799923104733809
sg_85301_2,0.18189580986485845
sg_1107_4,-0.12304587893360333
sg_390142_4,0.2815200508129733
sg_6549_1,-0.25747951382255047
sg_1263_4,0.1598338669569918
sg_133491_1,0.18154887437173178
sg_28_1,-0.04099696827678906
sg_5688_3,-0.28638904868726456
sg_23484_2,0.14708533057882947
sg_6351_3,0.1256737718011585
sg_22986_2,-0.1281235978613438
sg_84671_2,0.10860095489947291
sg_653619_1,0.05546537707491653
sg_10293_3,-0.3885784567590543
sg_84064_2,0.05978970382074101
sg_81689_3,-0.20223118725048614
sg_253558_2,0.010350885195173928
sg_3809_3,-0.5945866318043618
sg_7086_1,-0.23556476234810522
sg_51318_3,0.4066757067925216
sg_11277_4,0.09362254849412016
sg_113452_2,0.12234881106183926
sg_25903_2,0.26062828478584593
sg_93611_1,-0.010835358509536552
sg_5948_2,0.007947767104445086
sg_5737_2,0.09093011190428027
sg_100505679_1,0.3595080990968549
sg_392392_2,0.1463181395466308
sg_680_2,0.11409808907724964
sg_221823_4,0.06778335744405503
sg_284417_2,-0.05135589146431311
sg_1303_2,0.17068847546650515
sg_253725_2,-0.3825182780106106
sg_3445_1,0.057346943265483306
sg_6913_1,0.0252315665661659
sg_59340_4,-0.023736954032691604
sg_10922_1,0.02884391806046814
sg_79187_2,0.10768370801292312
sg_23550_4,-0.08406888636522603
