sgrna,efficacy
sg_10000_1,0.9593046871379347
sg_10000_2,0.9935469466010153
sg_10000_3,0.9382317302203973
sg_10000_4,0.9204447541428048
sg_10001_1,0.9972174742278076
sg_10001_2,0.9586677837947951
sg_10001_3,0.8820874463544567
sg_10001_4,0.8144985086598037
sg_10002_1,0.9814021440334199
sg_10002_2,0.920021723899293
sg_10002_3,0.9696883974350506
sg_10002_4,0.47281664804339
sg_100037417_1,0.5265304108252679
sg_100037417_2,0.9942706461939514
sg_100037417_3,0.9176723061884912
sg_100037417_4,0.9993377073283285
sg_10003_1,0.3230242938300255
sg_10003_2,0.18693190103862672
sg_10003_3,0.9483849202806737
sg_10003_4,0.9967393100909016
sg_100049587_1,0.9747287560707524
sg_100049587_2,0.8834073774243318
sg_100049587_3,0.5224888428284122
sg_100049587_4,0.9851569391033137
sg_10004_1,0.9721735399481775
sg_10004_2,0.9593782784563105
sg_10004_3,0.9796746802580839
sg_10004_4,0.8725625644952459
sg_10005_1,0.8809345299828174
sg_10005_2,0.4993861202947547
sg_10005_3,0.9565286465353883
sg_10005_4,0.9507794538168185
sg_10006_1,0.9962767380451903
sg_10006_2,0.5547533433068667
sg_10006_3,0.3345658640234649
sg_10006_4,0.9974628135396884
sg_10007_1,0.9761006784052203
sg_10007_2,0.9754517555399504
sg_10007_3,0.0755361125255859
sg_10007_4,0.973498604587576
sg_10008_1,0.6361635254149504
sg_10008_2,0.8659127064231623
sg_10008_3,0.32073613602113116
sg_10008_4,0.9716416559545276
sg_10009_1,0.9714641301134631
sg_10009_2,0.7847764210122055
sg_10009_3,0.9590811946611955
sg_10009_4,0.1399048846368961
sg_1000_1,0.8332582029553115
sg_1000_2,0.16316763859441696
sg_1000_3,0.976845413763937
sg_1000_4,0.7242060592365979
sg_100101267_1,0.27035539284551474
sg_100101267_2,0.9897234753650311
sg_100101267_3,0.9572144586458378
sg_100101267_4,0.1657777296464964
sg_100101467_1,0.970477829065586
sg_100101467_2,0.8041579117807878
sg_100101467_3,0.9361401260823149
sg_100101467_4,0.9483923051964743
sg_10010_1,0.9452662329149478
sg_10010_2,0.9756852784019567
sg_10010_3,0.9810473710623431
sg_10010_4,0.39652974256085016
sg_100113407_1,0.9648037174287345
sg_100113407_2,0.9951494467506411
sg_100113407_3,0.9889143514885813
sg_100113407_4,0.7251449444580826
sg_10011_1,0.9842378175327485
sg_10011_2,0.07397296148295168
sg_10011_3,0.9736482977972288
sg_10011_4,0.6454680686689053
sg_100125288_1,0.9529249709411295
sg_100125288_2,0.9676023056674451
sg_100125288_3,0.1716639621539557
sg_100125288_4,0.9503054176267292
sg_100127206_1,0.06101339111553367
sg_100127206_2,0.7036824514206262
sg_100127206_3,0.8598039495114547
sg_100127206_4,0.998231291855844
sg_100127889_1,0.5669590436547595
sg_100127889_2,0.9806104514946645
sg_100127889_3,0.9994411984988403
sg_100127889_4,0.591371884265565
sg_100127983_1,0.6654448678059419
sg_100127983_2,0.9928589858143071
sg_100127983_3,0.9158553297806262
sg_100127983_4,0.30620897383960366
sg_100128071_1,0.22594142055540656
sg_100128071_2,0.964770964245547
sg_100128071_3,0.9987275785917908
sg_100128071_4,0.9820531795186882
sg_100128124_1,0.9644651759909117
sg_100128124_2,0.14278102919466673
sg_100128124_3,0.30132521332155726
sg_100128124_4,0.2888567457537796
sg_100128327_1,0.16130250940509733
sg_100128327_2,0.9794408424651377
sg_100128327_3,0.41302687134292115
sg_100128327_4,0.697188008660424
sg_100128496_1,0.987812325383432
sg_100128496_2,0.5842469075367268
sg_100128496_3,0.703999380358968
sg_100128496_4,0.9500195135761629
sg_100128553_1,0.8952731449825511
sg_100128553_2,0.3639096596239526
sg_100128553_3,0.9937686849544427
sg_100128553_4,0.7775014692125151
sg_100128569_1,0.9628444971872228
sg_100128569_2,0.977819245426958
sg_100128569_3,0.9932439259301882
sg_100128569_4,0.19267333237509154
sg_100128731_1,0.22600873871894456
sg_100128731_2,0.9693290188092825
sg_100128731_3,0.9902379081936812
sg_100128731_4,0.7163643894227325
sg_100129083_1,0.9850163744135335
sg_100129083_2,0.9911140365227782
sg_100129083_3,0.5597856253006857
sg_100129083_4,0.2673654567046179
sg_100129094_1,0.9976219807726965
sg_100129094_2,0.974649090031362
sg_100129094_3,0.4349398425626484
sg_100129094_4,0.9901793696282875
sg_100129128_1,0.5387010887912683
sg_100129128_2,0.9942426518728589
sg_100129128_3,0.9820593313804993
sg_100129128_4,0.10345139994788725
sg_100129216_1,0.8386214298883882
sg_100129216_2,0.2870677516721712
sg_100129216_3,0.13840252160671893
sg_100129216_4,0.9788121179489236
sg_100129239_1,0.8718172551512448
sg_100129239_2,0.9753415294359109
sg_100129239_3,0.8040705420563088
sg_100129239_4,0.4570300514024649
sg_100129271_1,0.11372472448953513
sg_100129271_2,0.9565390985532369
sg_100129271_3,0.9963134823564033
sg_100129271_4,0.8614100253928134
sg_100129361_1,0.0975554389052415
sg_100129361_2,0.8807228506158193
sg_100129361_3,0.9420488600991883
sg_100129361_4,0.9741023924530134
sg_100129385_1,0.745782564489008
sg_100129385_2,0.48150229829707264
sg_100129385_3,0.37954048521303807
sg_100129385_4,0.9972244767975924
sg_100129480_1,0.9935917798596045
sg_100129480_2,0.8867832918524827
sg_100129480_3,0.5766585378197979
sg_100129480_4,0.6590565134538393
sg_100129520_1,0.8830759956094947
sg_100129520_2,0.899593701462561
sg_100129520_3,0.9998047050702681
sg_100129520_4,0.78810801292331
sg_100129543_1,0.9980133789819562
sg_100129543_2,0.885005078643154
sg_100129543_3,0.9625437194546288
sg_100129543_4,0.7973671104452935
sg_100129583_1,0.9639065655955481
sg_100129583_2,0.9919602996503926
sg_100129583_3,0.8937637321207255
sg_100129583_4,0.8037321302530744
sg_100129654_1,0.9824543243402593
sg_100129654_2,0.9785110587571287
sg_100129654_3,0.06380162535514387
sg_100129654_4,0.1447744193401474
sg_100129669_1,0.8224195628027026
sg_100129669_2,0.9836974970835514
sg_100129669_3,0.9526521541078337
sg_100129669_4,0.9977886880673892
sg_100129697_1,0.9684212155477482
sg_100129697_2,0.611398154235581
sg_100129697_3,0.9945004109103216
sg_100129697_4,0.8495703558488226
sg_100129792_1,0.903837118168666
sg_100129792_2,0.9951531083073255
sg_100129792_3,0.68239275263038
sg_100129792_4,0.9741906235747619
sg_100129842_1,0.06616594166747695
sg_100129842_2,0.9250208886967898
sg_100129842_3,0.32596340122343276
sg_100129842_4,0.9743858645579478
sg_100129924_1,0.9997693328366701
sg_100129924_2,0.582406492031799
sg_100129924_3,0.7568269410326869
sg_100129924_4,0.36347117244514926
sg_100129940_1,0.9092074877613274
sg_100129940_2,0.25004429204993683
sg_100129940_3,0.46877669132924793
sg_100129940_4,0.9998934204886614
sg_100130086_1,0.946020925225215
sg_100130086_2,0.9982652962433944
sg_100130086_3,0.8752985785854726
sg_100130086_4,0.336338254902808
sg_100130274_1,0.22780051290350167
sg_100130274_2,0.45399500026648104
sg_100130274_3,0.9677571616308772
sg_100130274_4,0.9985164565587555
sg_100130301_1,0.9855934398852871
sg_100130301_2,0.7799874461342163
sg_100130301_3,0.25824725728924397
sg_100130301_4,0.9880177530229143
sg_100130302_1,0.9976336735552361
sg_100130302_2,0.9651071251518836
sg_100130302_3,0.9643522149810912
sg_100130302_4,0.9862093547165246
sg_100130311_1,0.04916479217937897
sg_100130311_2,0.997049062661661
sg_100130311_3,0.22118919034421244
sg_100130311_4,0.9723399330192178
sg_100130348_1,0.9932227076432332
sg_100130348_2,0.3192727059436433
sg_100130348_3,0.12464463748076139
sg_100130348_4,0.9949024452566018
sg_100130357_1,0.9778098391023743
sg_100130357_2,0.9821348660429242
sg_100130357_3,0.07619866766417842
sg_100130357_4,0.07800902135637547
sg_100130361_1,0.41660751089354786
sg_100130361_2,0.9419174023191524
sg_100130361_3,0.5635453055125875
sg_100130361_4,0.9912869454550076
sg_100130370_1,0.8918648242578401
sg_100130370_2,0.3137240301887446
sg_100130370_3,0.978758929874191
sg_100130370_4,0.4540811537062781
sg_100130451_1,0.15647803263978433
sg_100130451_2,0.9956118446177283
sg_100130451_3,0.10763668134261689
sg_100130451_4,0.1446369221623618
sg_100130519_1,0.2529401930158314
sg_100130519_2,0.9926060615929136
sg_100130519_3,0.9007159291974822
sg_100130519_4,0.2818348166244656
sg_100130539_1,0.972703604686035
sg_100130539_2,0.7814414530396605
sg_100130539_3,0.9890201870750501
sg_100130539_4,0.6569833548502726
sg_100130613_1,0.8777919719274538
sg_100130613_2,0.9375643880172715
sg_100130613_3,0.9946967184666665
sg_100130613_4,0.23720712557929233
sg_100130705_1,0.040848920703066886
sg_100130705_2,0.9768440819333503
sg_100130705_3,0.3380784714871753
sg_100130705_4,0.9817941275735821
sg_100130733_1,0.996827820939134
sg_100130733_2,0.9938056679701036
sg_100130733_3,0.4176168827431415
sg_100130733_4,0.8994758320987897
sg_100130742_1,0.841729003616552
sg_100130742_2,0.6612728933970144
sg_100130742_3,0.4507732863962224
sg_100130742_4,0.9577855516075191
sg_100130827_1,0.34510334469683795
sg_100130827_2,0.9818029569460258
sg_100130827_3,0.3000759084297055
sg_100130827_4,0.9991088389765137
sg_100130880_1,0.9925021402220666
sg_100130880_2,0.8292529007684659
sg_100130880_3,0.710288649334508
sg_100130880_4,0.9825982541461045
sg_100130890_1,0.8623852348707135
sg_100130890_2,0.524590759962965
sg_100130890_3,0.9914360121538476
sg_100130890_4,0.9991027084509113
sg_100130933_1,0.46194327549197756
sg_100130933_2,0.90316450634103
sg_100130933_3,0.9934715309981881
sg_100130933_4,0.9961712061556266
sg_100130958_1,0.788686319231127
sg_100130958_2,0.8864765455409801
sg_100130958_3,0.9760946144392196
sg_100130958_4,0.4846496598892723
sg_100130967_1,0.9839487389830867
sg_100130967_2,0.9752934320184563
sg_100130967_3,0.59166739513727
sg_100130967_4,0.9952225414381547
sg_100130988_1,0.9916331327595498
sg_100130988_2,0.7283859119651772
sg_100130988_3,0.5716048114207806
sg_100130988_4,0.9191960970989651
sg_100131017_1,0.6301647621905913
sg_100131017_2,0.9953088174072832
sg_100131017_3,0.9888365155259661
sg_100131017_4,0.3518119532126537
sg_100131094_1,0.9858517709145853
sg_100131094_2,0.990969605435345
sg_100131094_3,0.878863055128231
sg_100131094_4,0.9806057786665524
sg_100131137_1,0.9841190451166294
sg_100131137_2,0.8775504917035901
sg_100131137_3,0.995928204599409
sg_100131137_4,0.5657095927353047
sg_100131187_1,0.9396527473234164
sg_100131187_2,0.8722407687116719
sg_100131187_3,0.834925174855672
sg_100131187_4,0.09902134193508655
sg_100131211_1,0.9910454695531526
sg_100131211_2,0.8062516915074311
sg_100131211_3,0.6304492324789808
sg_100131211_4,0.9145377712857007
sg_100131244_1,0.7625980675929301
sg_100131244_2,0.974840664623546
sg_100131244_3,0.6081392717114292
sg_100131244_4,0.30417526025196456
sg_100131303_1,0.5138780146252999
sg_100131303_2,0.9876651026115384
sg_100131303_3,0.9278610159101074
sg_100131303_4,0.9670148528441467
sg_100131378_1,0.4637241924197414
sg_100131378_2,0.8584970038818629
sg_100131378_3,0.9403619404613248
sg_100131378_4,0.9974802840875934
sg_100131390_1,0.9611572927873465
sg_100131390_2,0.7361147195461089
sg_100131390_3,0.9444079360189717
sg_100131390_4,0.9102894732983886
sg_100131439_1,0.9904930408323905
sg_100131439_2,0.9984805921204667
sg_100131439_3,0.9047194648594805
sg_100131439_4,0.13573231221234106
sg_100131539_1,0.9947877187868213
sg_100131539_2,0.21862179173507282
sg_100131539_3,0.8209750951530147
sg_100131539_4,0.991640771244535
sg_100131608_1,0.900363945242095
sg_100131608_2,0.9959525614566708
sg_100131608_3,0.06422267166207347
sg_100131608_4,0.9962587530907536
sg_100131755_1,0.5592875164711506
sg_100131755_2,0.7823307297214916
sg_100131755_3,0.9962551027203927
sg_100131755_4,0.9757602900670355
sg_100131801_1,0.9995326642585538
sg_100131801_2,0.3514823404569837
sg_100131801_3,0.47333009194161896
sg_100131801_4,0.9931232582115004
sg_100131827_1,0.5211405816246533
sg_100131827_2,0.3489212833591318
sg_100131827_3,0.9769393569687224
sg_100131827_4,0.8823729099078632
sg_100131897_1,0.8105131720538425
sg_100131897_2,0.9835781781818356
sg_100131897_3,0.22354190655904857
sg_100131897_4,0.9926985869602983
sg_100131902_1,0.5860160389144415
sg_100131902_2,0.33061232612031605
sg_100131902_3,0.9970070890115535
sg_100131902_4,0.9827974376040669
sg_100131980_1,0.05197413275866556
sg_100131980_2,0.8549200258932462
sg_100131980_3,0.9853036295148143
sg_100131980_4,0.952781267075314
sg_100132074_1,0.9995370949974863
sg_100132074_2,0.6879352222272821
sg_100132074_3,0.9916524287404652
sg_100132074_4,0.9637478736487407
sg_100132146_1,0.4696807266960175
sg_100132146_2,0.9049658098574396
sg_100132146_3,0.963922970063713
sg_100132146_4,0.9920839848358874
sg_100132247_1,0.3490056021534392
sg_100132247_2,0.9935807075195532
sg_100132247_3,0.9984774531263128
sg_100132247_4,0.2948698842184215
sg_100132386_1,0.0709129421001703
sg_100132386_2,0.052406314696086836
sg_100132386_3,0.7576680713372221
sg_100132386_4,0.9996670150563536
sg_100132396_1,0.9518990444306463
sg_100132396_2,0.8562149776368507
sg_100132396_3,0.9773767774616081
sg_100132396_4,0.6214488063349157
sg_100132403_1,0.4529968938837079
sg_100132403_2,0.5225602416262454
sg_100132403_3,0.997357857973563
sg_100132403_4,0.9485362023044998
sg_100132406_1,0.9479424295319412
sg_100132406_2,0.7313375831676381
sg_100132406_3,0.6215830446057681
sg_100132406_4,0.9918381626818267
sg_100132463_1,0.9851153177869044
sg_100132463_2,0.05847576164489311
sg_100132463_3,0.27900536245750734
sg_100132463_4,0.9479786517647985
sg_100132476_1,0.9922082288937386
sg_100132476_2,0.9939419831725254
sg_100132476_3,0.6056169937744679
sg_100132476_4,0.22531242102678767
sg_100132911_1,0.9323354575297782
sg_100132911_2,0.617731175411686
sg_100132911_3,0.9560934624592061
sg_100132911_4,0.2244827167310013
sg_100132916_1,0.902169891558015
sg_100132916_2,0.17474036361102877
sg_100132916_3,0.9879217070009663
sg_100132916_4,0.9788486576877037
sg_100132963_1,0.9995251913468163
sg_100132963_2,0.9987477110972613
sg_100132963_3,0.03498644891931994
sg_100132963_4,0.4364433078464361
sg_100132994_1,0.34325500991113755
sg_100132994_2,0.997943656999028
sg_100132994_3,0.9880367649163746
sg_100132994_4,0.9767959229825958
sg_100133053_1,0.9919520779737337
sg_100133053_2,0.1595131533758406
sg_100133053_3,0.9202059673319883
sg_100133053_4,0.9972138139320081
sg_100133093_1,0.645757130514788
sg_100133093_2,0.8057712962775634
sg_100133093_3,0.9933506720969382
sg_100133093_4,0.9547200380175727
sg_100133251_1,0.7505517329477017
sg_100133251_2,0.9619584297171725
sg_100133251_3,0.4956525776386818
sg_100133251_4,0.871601213837668
sg_100133267_1,0.7261294578873383
sg_100133267_2,0.9991625840269325
sg_100133267_3,0.9701633077554103
sg_100133267_4,0.9997850532326968
sg_100133941_1,0.237565142567379
sg_100133941_2,0.9877230160694376
sg_100133941_3,0.36801743936261366
sg_100133941_4,0.9032399899857484
sg_100134391_1,0.9453868587807187
sg_100134391_2,0.99077193449537
sg_100134391_3,0.9880755808876144
sg_100134391_4,0.061019788652815085
sg_100134444_1,0.9769095230304435
sg_100134444_2,0.8483633670494815
sg_100134444_3,0.9489325208743326
sg_100134444_4,0.29555359658892766
sg_100134934_1,0.38809922517743406
sg_100134934_2,0.9759001945618406
sg_100134934_3,0.17379159289016002
sg_100134934_4,0.9932934205373037
sg_100134938_1,0.993875471526532
sg_100134938_2,0.991742357008959
sg_100134938_3,0.21326031303440424
sg_100134938_4,0.47607225231371925
sg_100137047_1,0.9989979654834099
sg_100137047_2,0.07516878560273486
sg_100137047_3,0.9781236237802655
sg_100137047_4,0.09927512084373828
sg_100137049_1,0.13045555008162543
sg_100137049_2,0.9711706642947822
sg_100137049_3,0.9847331442996001
sg_100137049_4,0.8526808861432098
sg_10013_1,0.9883481403426538
sg_10013_2,0.351474472754493
sg_10013_3,0.9587447898678518
sg_10013_4,0.14150840466856499
sg_100141515_1,0.996761243233419
sg_100141515_2,0.9906197139764307
sg_100141515_3,0.970251751990281
sg_100141515_4,0.9934587048969582
sg_100142659_1,0.99818807626505
sg_100142659_2,0.23975209314786763
sg_100142659_3,0.9063020639605742
sg_100142659_4,0.34088351322668614
sg_100144595_1,0.6053037375543298
sg_100144595_2,0.5488965387578824
sg_100144595_3,0.9840026097495951
sg_100144595_4,0.9677069932080667
sg_100144748_1,0.8352183103328459
sg_100144748_2,0.6955205826968274
sg_100144748_3,0.7717586779273025
sg_100144748_4,0.997803531203657
sg_10014_1,0.9047318064413655
sg_10014_2,0.9803485226470738
sg_10014_3,0.9981890107155428
sg_10014_4,0.9593982237970066
sg_10015_1,0.37953337117977015
sg_10015_2,0.9903615175178547
sg_10015_3,0.6283919725570289
sg_10015_4,0.9694010975997316
sg_100169851_1,0.6373858092581826
sg_100169851_2,0.9797935742902761
sg_100169851_3,0.935209798987085
sg_100169851_4,0.5525020911982516
sg_10016_1,0.05899898241083925
sg_10016_2,0.10370222063340448
sg_10016_3,0.9706346395015683
sg_10016_4,0.04755463045105945
sg_100170229_1,0.9830738773459056
sg_100170229_2,0.8125327053178037
sg_100170229_3,0.8530337082330224
sg_100170229_4,0.6194701416974274
sg_100170765_1,0.9888097710774856
sg_100170765_2,0.22852037869317302
sg_100170765_3,0.9931798797904288
sg_100170765_4,0.957063738463961
sg_100170841_1,0.7087911325413552
sg_100170841_2,0.9587030251484859
sg_100170841_3,0.9693921872214001
sg_100170841_4,0.8813107312745212
sg_10017_1,0.9924429270355001
sg_10017_2,0.16124338355591228
sg_10017_3,0.9887951562104631
sg_10017_4,0.6546858122856885
sg_100188893_1,0.9969031589519675
sg_100188893_2,0.9895206175990773
sg_100188893_3,0.9023257964388929
sg_100188893_4,0.9873753340151538
sg_10018_1,0.1421801463252731
sg_10018_2,0.6701572197544482
sg_10018_3,0.9560882714510188
sg_10018_4,0.9871772317989846
sg_100190949_1,0.9916802102351878
sg_100190949_2,0.9715796365191821
sg_100190949_3,0.830542165252858
sg_100190949_4,0.28850599421699163
sg_100191040_1,0.9999285422437177
sg_100191040_2,0.9975556027413371
sg_100191040_3,0.9923132485858824
sg_100191040_4,0.9995648478786745
sg_10019_1,0.9927330440741372
sg_10019_2,0.9772589442077936
sg_10019_3,0.11083599564414358
sg_10019_4,0.8570517575200391
sg_1001_1,0.09377812197738596
sg_1001_2,0.987220788916697
sg_1001_3,0.9900653571051329
sg_1001_4,0.9944243429999997
sg_10020_1,0.04367174573670582
sg_10020_2,0.7240045628937115
sg_10020_3,0.948506633566051
sg_10020_4,0.9609601580048923
sg_10021_1,0.4494484817753006
sg_10021_2,0.9961525147463753
sg_10021_3,0.7489222431990559
sg_10021_4,0.987499928526529
sg_10022_1,0.6194995858795955
sg_10022_2,0.9823627676886793
sg_10022_3,0.994819027839115
sg_10022_4,0.46541821020512647
sg_10023_1,0.9943255324029916
sg_10023_2,0.8601234079132036
sg_10023_3,0.28970515617173476
sg_10023_4,0.0664950446546758
sg_10024_1,0.9118809201418347
sg_10024_2,0.9622391168563833
sg_10024_3,0.9735979944380652
sg_10024_4,0.3701909972008377
sg_10025_1,0.9879493497866115
sg_10025_2,0.9683694087639745
sg_10025_3,0.5209398726476225
sg_10025_4,0.7439372231545622
sg_10026_1,0.23147693654905088
sg_10026_2,0.9825056474846772
sg_10026_3,0.966385462165496
sg_10026_4,0.1095768408112896
sg_100271715_1,0.9944655003489045
sg_100271715_2,0.0778645447175743
sg_100271715_3,0.7375632143125821
sg_100271715_4,0.6698026639912457
sg_100271846_1,0.9941603778244311
sg_100271846_2,0.9987722144102361
sg_100271846_3,0.9763035582088131
sg_100271846_4,0.9976615099254901
sg_100271849_1,0.982168591264471
sg_100271849_2,0.9930657332499789
sg_100271849_3,0.9986730867732954
sg_100271849_4,0.9845344100225651
sg_100271927_1,0.9847535685005895
sg_100271927_2,0.20100623862814637
sg_100271927_3,0.28849480081751044
sg_100271927_4,0.15987879415201822
sg_100272147_1,0.9978908721665424
sg_100272147_2,0.43865831903565694
sg_100272147_3,0.9634594483360335
sg_100272147_4,0.4825970159703267
sg_100287036_1,0.99355021775024
sg_100287036_2,0.9986309267676533
sg_100287036_3,0.9929143994171605
sg_100287036_4,0.9953816350760621
sg_100287144_1,0.9929212432000333
sg_100287144_2,0.10774941531078008
sg_100287144_3,0.07341189155662525
sg_100287144_4,0.7564590837045224
sg_100287171_1,0.9670186364789847
sg_100287171_2,0.9527236217066603
sg_100287171_3,0.9863250356503388
sg_100287171_4,0.9816095833260589
sg_100287178_1,0.9817672558468857
sg_100287178_2,0.3671253804697603
sg_100287178_3,0.9468316727785927
sg_100287178_4,0.9661362197053883
sg_100287205_1,0.9705416186464553
sg_100287205_2,0.23057192807579655
sg_100287205_3,0.9965819442042494
sg_100287205_4,0.9894261236185387
sg_100287226_1,0.9734347189983312
sg_100287226_2,0.9937149976520119
sg_100287226_3,0.5908853789078149
sg_100287226_4,0.40550642569634504
sg_100287238_1,0.9590911589771987
sg_100287238_2,0.8557247410342484
sg_100287238_3,0.043236567863643535
sg_100287238_4,0.9404099578412806
sg_100287284_1,0.9951917463344712
sg_100287284_2,0.26115047495846305
sg_100287284_3,0.5562302045335028
sg_100287284_4,0.2733948461066306
sg_100287327_1,0.24392193309258584
sg_100287327_2,0.998554421977949
sg_100287327_3,0.9922446044510443
sg_100287327_4,0.4243891633161032
sg_100287362_1,0.6226265806952201
sg_100287362_2,0.9791131522622545
sg_100287362_3,0.817760338923704
sg_100287362_4,0.9821924207397372
sg_100287364_1,0.9961354029428342
sg_100287364_2,0.879645078028545
sg_100287364_3,0.9737743767758418
sg_100287364_4,0.9592155601329424
sg_100287399_1,0.3016295582539645
sg_100287399_2,0.8314631008478248
sg_100287399_3,0.9759277895675595
sg_100287399_4,0.14086878468515338
sg_100287404_1,0.9401102277593567
sg_100287404_2,0.9933186543652591
sg_100287404_3,0.43131653210528964
sg_100287404_4,0.986075555736109
sg_100287441_1,0.43951451073887005
sg_100287441_2,0.981721686627832
sg_100287441_3,0.9920672949356045
sg_100287441_4,0.9809020673533484
sg_100287478_1,0.12377041877546306
sg_100287478_2,0.9913433323347762
sg_100287478_3,0.9988298907254395
sg_100287478_4,0.1270198994659453
sg_100287482_1,0.6866830729740092
sg_100287482_2,0.8750868487982626
sg_100287482_3,0.99210711373091
sg_100287482_4,0.36246594798836995
