sgrna,MDAMB231
sg_23014_2,0.06954646029445762
sg_138428_3,-0.13606414617303011
sg_113201_4,-0.0038308910101460397
sg_120776_4,-0.10003824867365589
sg_440563_3,0.14811698461539644
sg_94097_3,0.20263770386670227
sg_2983_4,-0.055620657202167564
sg_50804_3,0.2776394185807246
sg_4170_2,-0.20698628373185718
sg_55640_3,0.04148484951838369
sg_8289_3,0.07428460992299996
sg_84885_4,0.11134608696997407
sg_7323_3,0.025066746409440545
sg_100534599_4,-0.5675344181686591
sg_3890_3,-0.15984893306052844
sg_51808_1,-0.3462908506130552
sg_10989_3,-0.25933979051673584
sg_55784_1,0.15547059251139808
sg_5252_1,0.10483866507876133
sg_22916_2,-0.24173821600356232
sg_4082_1,-0.06481972095722861
sg_160065_3,0.07055186658699306
sg_9531_1,0.1393316103363161
sg_219487_1,0.06065578263391691
sg_6778_1,0.2547109742036167
sg_1718_2,-0.28049872732944264
sg_282679_2,0.28203809075035047
sg_8525_4,-0.3233772278725247
sg_8404_1,0.02728790215167959
sg_1576_1,-0.12233116538630966
sg_55726_2,-0.06557468088834693
sg_398_3,-0.11362070112807314
sg_NTC_978,0.016980681008330934
sg_11157_2,-0.3962836491769802
sg_7804_2,-0.005756823484262864
sg_116832_1,-0.06499538264919648
sg_124997_2,0.037673381514127136
sg_51523_1,0.1786280247007691
sg_51234_4,-0.17501927090443942
sg_339487_1,0.18404043030435663
sg_83988_1,-0.18189047350394513
sg_5304_2,0.08242444697292281
sg_79912_2,-0.44735665860448315
sg_57510_3,-0.15636148197793548
sg_404220_2,0.10180042126111256
sg_55321_4,-0.09350201126181018
sg_122553_4,0.1344253596732534
sg_5347_1,0.13028087886596132
sg_6618_1,0.006446870898056501
sg_100130451_1,-0.15527693536529819
sg_120066_4,-0.184825718068883
sg_6988_3,-0.3166703769065147
sg_474381_2,-0.07958923286703523
sg_56265_3,0.2195331852580224
sg_8660_1,-0.2161935014482816
sg_80319_4,0.019769303132652967
sg_NTC_90,0.016980681008330934
sg_130749_3,0.001541728325384177
sg_6294_2,0.19609669947017058
sg_10505_2,0.26814170351767136
sg_79858_2,-0.20384789671935755
sg_79075_4,0.0038796943465180707
sg_3199_1,0.02933906630355888
sg_29997_3,-0.30212339689796436
sg_117286_1,0.25076147338256616
sg_79822_2,-0.010461257500618444
sg_283461_1,-0.506536854591625
sg_10998_2,-0.10268776384033822
sg_170482_2,0.06090050573303957
sg_6513_4,-0.198847763269619
sg_3612_3,-0.11381336946567151
sg_102288414_2,0.06475295054267607
sg_85480_4,-0.18684618453466043
sg_285852_4,0.26586532760194553
sg_4242_4,0.30381317098196753
sg_1178_3,-0.15537415705187008
sg_140766_3,-0.23422992990166386
sg_84171_4,-0.11288539865743667
sg_284071_4,-0.20788375803475867
sg_80150_3,-0.09012094775335952
sg_4973_3,-0.17481578816135407
sg_79760_2,-0.1662982302805665
sg_150248_3,0.16923673970081834
sg_8772_2,0.004333147083903319
sg_2335_2,0.12074745749049044
sg_9907_4,0.34830681726842944
sg_6573_2,-0.06085470162365139
sg_1687_4,-0.029916192483276722
sg_113802_4,0.06013766153821369
sg_200728_2,0.10588794503236114
sg_6348_3,-0.548977219887529
sg_23207_1,-0.0816529194232523
sg_117154_4,0.14992958548149474
sg_161514_2,-0.131842669101717
sg_55654_2,0.10932792017506017
sg_83446_2,0.019215377987040018
sg_4319_4,-0.05767325597699599
sg_57644_1,-0.1692040456761278
sg_23443_3,0.05193222968061868
sg_122481_4,-0.03740014035617177
sg_9451_4,0.06196085827359295
sg_9755_3,-0.019927703690313648
sg_9328_4,0.6410661451909083
sg_84735_1,0.02442408175906067
sg_23608_2,-0.16541461500547572
sg_100271715_4,0.15006146807541285
sg_4952_1,-0.0717493571686454
sg_5199_2,0.188788437460016
sg_64927_1,-0.24602592172865745
sg_115557_1,0.15346892700849263
sg_170961_2,0.03634069591814336
sg_338675_4,0.14518718349347567
sg_9997_2,0.25132076023389316
sg_83896_4,-0.00822445932013845
sg_51314_2,-0.2567364950437617
sg_7695_4,-0.04071873633654301
sg_6257_1,-0.007203127852345288
sg_7543_3,-0.2731584782620157
sg_91646_1,-0.025867680827163297
sg_127069_2,0.1180044963426321
sg_8676_2,-0.14812350240917996
sg_100131801_1,-0.1110776479762919
sg_5100_1,0.13504815117065827
sg_114783_4,-0.3009701951933749
sg_254187_4,0.04046299335332198
sg_124460_3,0.28971438135438565
sg_51123_4,0.20487267339139542
sg_4077_1,0.14798019820560332
sg_7422_3,0.11833372406812646
sg_10890_2,-0.09533436906469354
sg_9735_1,-0.12499475237924328
sg_8930_3,0.10190399360421047
sg_55511_1,0.05534751774322515
sg_57456_4,0.347891315926393
sg_9114_1,-0.34651302655957805
sg_7991_3,0.1569829055654175
sg_598_4,-0.1441881508164162
sg_23350_4,0.24937014047000466
sg_2868_3,-0.02679787204109597
sg_102724473_3,0.004146152022751882
sg_11334_3,-0.3113747531433653
sg_442590_2,-0.796842436384462
sg_391109_1,0.21857345894108135
sg_101927423_2,-0.06220660544846242
sg_644054_3,-0.06260875442526194
sg_2215_1,-0.13027194402140624
sg_3340_4,0.07595420607985322
sg_NTC_3,0.016980681008330934
sg_146542_2,0.2292433146486511
sg_390882_4,0.08538951504815467
sg_353_1,-0.34452527999858645
sg_5016_1,-0.05526775110881149
sg_3340_2,0.030932742803549185
sg_170679_3,-0.05329174732832204
sg_79411_3,-0.171323481742031
sg_9465_4,0.009007793672934824
sg_9332_2,0.0018185177009160374
sg_80008_1,-0.09279101643273742
sg_26246_2,-0.34344015124547334
sg_28973_1,-0.034530567313861324
sg_30816_2,0.1630383811046443
sg_84893_1,-0.14353130294559627
sg_51316_2,0.04473474870615127
sg_26097_1,-0.1058111797782222
sg_64377_2,-0.15204716629627202
sg_3274_4,0.043747531701161135
sg_55756_1,-0.26109138776265867
sg_1371_4,0.04349554443176762
sg_389118_3,-0.16696764400452657
sg_643311_4,-0.06109144433911019
sg_341418_2,-0.2703485651495732
sg_11240_2,-0.14339063057616636
sg_10981_2,0.08999826961504971
sg_55609_4,-0.22765630958140362
sg_10237_3,-0.21996023492990746
sg_643311_2,0.1777764645063314
sg_441459_1,0.13060818627668144
sg_348932_4,-0.14169522265177517
sg_146857_1,-0.022125524050765396
sg_6335_1,-0.2693833526313492
sg_92_2,-0.08947434962543989
sg_57348_2,0.05190430801758385
sg_10955_3,0.26076369408299926
sg_7307_3,-0.23453555915078644
sg_23558_1,0.04540923254412177
sg_414059_4,0.08959054094560494
sg_54866_4,-0.08171861497267803
sg_1409_1,-0.03344559640688896
sg_9733_2,0.25410075949381766
sg_255426_2,0.07838584813811028
sg_84251_4,0.2286601182891856
sg_6732_4,-0.04535720733847837
sg_2168_2,0.11668017193453782
sg_NTC_467,0.016980681008330934
sg_390259_3,0.1125232204452963
sg_51703_3,-0.07700439781689658
sg_728062_1,0.3974292470065515
sg_6536_4,-0.2503669124290087
sg_100532736_2,-0.1821530855058806
sg_64895_1,0.07619982631296211
sg_128602_2,-0.11778303214599296
sg_121364_1,0.19453325635312543
sg_8131_3,0.16546450180304292
sg_9402_1,-0.04351521098055933
sg_162972_1,-0.06426399779324317
sg_53353_1,0.04498462842531399
sg_653659_4,-0.23238849862503078
sg_200634_1,-0.3117028680524932
sg_284680_1,0.12937533147520802
sg_10519_4,-0.012724999657555032
sg_54617_2,-0.26198370026619344
sg_79846_4,-0.05804866266112502
sg_8834_2,0.11387955673429091
sg_119504_2,0.19434584636371102
sg_388284_3,-0.01139134375542403
sg_55272_3,-0.28049178306000694
sg_83851_2,-0.13180223789231416
sg_79607_2,0.1152548750079675
sg_29125_4,-0.0162565269926393
sg_9070_3,-0.1891085619068965
sg_256892_3,0.3406448342880283
sg_1642_1,0.10673923625651004
sg_388533_4,0.09359581328718262
sg_8028_2,0.12236745477515797
sg_2172_4,-0.17578363097999292
sg_3431_1,-0.017713353569145
sg_9121_2,0.09661753692357736
sg_81850_3,0.2959730354337838
sg_222183_4,0.11269597255264513
sg_NTC_509,0.016980681008330934
sg_284186_1,0.3125615459166806
sg_390181_1,0.07124870616013788
sg_147808_2,-0.11497782922851983
sg_79544_3,-0.1272018377772276
sg_1260_1,0.05685575212436318
sg_6749_4,0.45258479991056166
sg_1471_3,0.14521262195123177
sg_79025_2,-0.26984669448205234
sg_340895_2,-0.018385774502911966
sg_375607_2,0.041322000936313885
sg_90407_4,-0.017908775539556995
sg_7498_2,-0.0716678284185464
sg_2675_4,0.06724694143842946
sg_5443_3,0.09095300697161361
sg_396_2,0.02716346413438632
sg_8337_4,-0.013749537270434646
sg_5032_2,0.11863856416718069
sg_89777_2,0.15163693475559453
sg_79783_1,0.045786892845820173
sg_3181_4,-0.1166526774823219
sg_123041_1,0.20513621039905963
sg_57348_3,0.1756565042759402
sg_55054_2,-0.07739906657628427
sg_6856_4,0.13639970019863726
sg_117143_4,0.14237406528600485
sg_100532736_1,-0.054652461221254584
sg_408029_1,-0.7802718014941578
sg_492307_3,0.06682870866568184
sg_1759_3,-0.20254702667472183
sg_198437_1,0.12227173665706653
sg_114984_4,0.09590732643313578
sg_10923_2,0.059070341352776015
sg_23029_4,-0.08530519480696505
sg_80777_2,0.01037094043940254
sg_6019_3,-0.08352227686924818
sg_5218_2,-0.08298164305307394
sg_83604_2,-0.06260124247784565
sg_8787_3,0.06192728668666751
sg_23306_2,-0.007392854516249148
sg_23191_4,0.04975762992043008
sg_10371_4,0.19050839044789766
sg_51279_2,-0.04407173349150802
sg_93129_2,0.09541170544632867
sg_396_4,0.05009888150747266
sg_57095_1,0.041573966164696344
sg_148811_4,-0.048352618911293554
sg_56271_2,-0.13865616391694408
sg_100462977_2,0.13194390840124376
sg_57187_3,0.4932771890413708
sg_55165_2,0.24533028295468756
sg_391104_2,-0.05398253535957935
sg_9798_1,-0.4346953347415591
sg_51552_4,-0.20358988496691438
sg_7490_1,-0.07101586328289533
sg_811_1,0.07697931385978829
sg_8449_1,-0.10036556431564948
sg_NTC_588,0.016980681008330934
sg_11275_1,0.05055959056260892
sg_NTC_241,0.016980681008330934
sg_124997_1,-0.040694743313050175
sg_6767_3,0.22275794566638885
sg_10801_2,-0.12360727900000441
sg_NTC_862,0.016980681008330934
sg_27128_2,0.05851786501588281
sg_57533_4,-0.1957673550221768
sg_3219_2,0.05222884046130204
sg_84913_2,0.20344538623709343
sg_390243_2,-0.029234300046200205
sg_149069_1,0.0026271754266980734
sg_167127_1,0.015683587283685296
sg_5816_4,-0.01682220828268034
sg_1147_4,0.09909989608924322
sg_90589_3,0.05626263441061209
sg_221496_2,0.0017591660136873494
sg_83597_1,-0.12292124687173582
sg_160857_1,-0.11478232113398214
sg_84436_2,-0.014167351721206922
sg_80736_1,0.14995641654236935
sg_7498_3,-0.03013999794927966
sg_533_3,0.12402828393508038
sg_6605_2,-0.37960298606164977
sg_101_1,0.13186438389566096
sg_84071_1,-0.013898837542567353
sg_NTC_67,0.016980681008330934
sg_135644_3,0.10352915743455982
sg_23308_2,-0.022866494943710135
sg_51371_1,-0.22422752868930995
sg_64792_2,0.06968195053821104
sg_151246_4,-0.14209251567259493
sg_64925_4,0.0191941713086105
sg_8337_2,0.17575292006611493
sg_220074_4,0.14040950245609463
sg_59307_4,0.22532101208893945
sg_8840_4,0.0045518818114620545
sg_9349_1,-0.4660442000675324
sg_654483_2,-0.118412862749722
sg_3048_1,0.17730476536214362
sg_57102_1,0.06463589849253044
sg_64762_4,-0.04215308235920781
sg_701_4,0.0365070584926456
sg_55778_1,0.02593500143882451
sg_8431_1,-0.007969223312416042
sg_340595_4,-0.12183546573520647
sg_23389_2,0.013233650675773093
sg_2010_3,0.20201916436654552
sg_84193_3,0.2557730632157487
sg_2116_4,0.04099056573171746
sg_393046_3,-0.15824723474288221
sg_285671_1,-0.0023284399880906977
sg_29945_4,0.03156011024754933
sg_7070_4,-0.02657391061311051
sg_54431_4,0.1088010296025232
sg_9586_4,-0.0948310000478978
sg_414152_2,0.31851935200886705
sg_345274_3,-0.04597887058961081
sg_29107_1,-0.15699650470431242
sg_254263_3,0.032377343653308854
sg_4131_2,0.0752403011942628
sg_4848_3,0.11130997232777977
sg_25843_4,0.05125493037425062
sg_728279_3,-0.6156808274536764
sg_379_2,0.0073180377478292355
sg_29117_3,0.0642406609292137
sg_3223_1,-0.10178045280196982
sg_26061_2,0.10926709715700014
sg_196_1,-0.027351057835887867
sg_5005_3,0.03829570456197799
sg_100132916_2,-0.25296539562745146
sg_6567_4,-0.19007872313158627
sg_29097_1,0.1645109460995026
sg_162681_1,0.11336666145902387
sg_81846_2,-0.05332756404312179
sg_386676_3,0.4437172551639446
sg_64174_3,-0.018954376604760886
sg_644168_2,0.11894533679642318
sg_10333_4,0.24415800985745903
sg_197358_4,0.1686814720685416
sg_51339_2,-0.6930227200740102
sg_57510_2,-0.05304505242845918
sg_80335_1,-0.5053988787340621
sg_643236_1,-0.06689732876707302
sg_8456_1,-0.12361415432451785
sg_339883_2,0.08500449241543111
sg_390174_2,-0.07855666482535065
sg_729359_4,0.10617454423662816
sg_9196_3,0.0022168431853438874
sg_57615_1,-0.8730285948782199
sg_8510_4,0.155586343262846
sg_390437_4,-0.03787074424089544
sg_2044_1,-0.10555168339705952
sg_401993_2,-0.07399784827036876
sg_11283_4,0.004746809002448518
sg_7703_2,0.06021475902857784
sg_148170_4,-0.059000014285170335
sg_80863_3,0.13506911524264104
sg_83879_3,-0.1771045567933763
sg_6615_2,0.24449123888658766
sg_221391_1,0.051867260397595746
sg_257062_3,-0.3485973966345588
sg_3096_3,0.011510204609171765
sg_124872_4,0.09695966028154748
sg_10531_3,-0.004460061546515907
sg_85395_2,-0.13982777659467277
sg_153527_4,0.04766210982742353
sg_162282_3,0.1074241010600069
sg_26137_4,-0.24905283437900766
sg_5507_3,-0.22939129460782015
sg_11335_4,0.1937349248291069
sg_4675_2,0.120706139637483
sg_10203_4,-0.18338005222969023
sg_404734_3,0.2773627706843034
sg_NTC_755,0.016980681008330934
sg_10269_4,-0.05836053097245897
sg_57513_1,-0.04891345244967826
sg_285311_2,-0.1449662351821117
sg_55040_3,-0.13511721763194057
sg_79269_2,-0.12978456171309286
sg_55082_3,0.5590066441983028
sg_170689_1,-0.08270600286520591
sg_377677_3,-0.29747984267855304
sg_126204_2,0.2590095104330954
sg_653067_4,-0.14678950167203994
sg_5538_2,0.20440061630090028
sg_54929_1,-0.1334375593946142
sg_1758_2,-0.20705649929961567
sg_130814_3,0.08871626132403168
sg_219986_1,0.007385008028590073
sg_2171_2,0.24437738015860974
sg_653121_2,0.09568346531303314
sg_84838_3,0.22873332007769615
sg_378949_1,-0.03154005607944034
sg_2327_4,-0.12430919787209467
sg_1543_1,0.036911945983063646
sg_NTC_544,0.016980681008330934
sg_1121_3,0.18858361590377257
sg_140458_3,0.3074573040940709
sg_1173_4,-0.2215753281743569
sg_56892_1,0.12866933545506398
sg_NTC_784,0.016980681008330934
sg_51631_2,0.1411043188744416
sg_79939_4,-0.011285186988795999
sg_162979_4,0.1880994768945756
sg_9890_2,0.3703682044996784
sg_253190_2,0.2568457135032806
sg_283431_3,0.30123260243387606
sg_283518_3,0.11406412271449952
sg_192668_2,-0.40177330997564725
sg_7067_1,-0.1202043539098779
sg_9168_1,0.10720737737523549
sg_29930_3,0.06382476168381578
sg_22999_2,-0.09406340404553845
sg_51602_3,-0.1804602143183839
sg_3203_2,0.18425722140952835
sg_404672_3,-0.07171729823499153
sg_10913_2,-0.07676906867519154
sg_126208_1,0.14086327844180935
sg_139886_1,0.16064483913004263
sg_442862_4,0.04620115329889285
sg_22955_3,-0.08938706043567712
sg_865_3,-0.0008377350677429805
sg_23553_1,0.07925182056878514
sg_6097_2,-0.09145883217983342
sg_8209_3,-0.06819706261920107
sg_284306_3,0.060997712554805225
sg_100271927_3,0.12136232217846711
sg_411_1,0.11241344353223756
sg_57214_3,0.06943900949464571
sg_8789_1,-0.0837471469325239
sg_54797_1,-0.16561374058666836
sg_83953_4,0.033867231814931065
sg_78990_1,0.3088514197351177
sg_57495_4,-0.09382189811904325
sg_9147_1,-0.042524174362386535
sg_2690_4,0.24395031265580447
sg_220081_3,0.05957086403253914
sg_79830_1,0.09302646963739253
sg_NTC_502,0.016980681008330934
sg_55746_3,0.0067639556772599915
sg_267004_3,-0.750919718053675
sg_219965_4,0.09152465473200036
sg_55696_2,-0.5603235815552255
sg_80125_1,-0.0346559076525514
sg_3373_1,-0.16020064002358833
sg_401285_1,0.16124147567264788
sg_4599_1,-0.13770774265722818
sg_54965_1,0.32381561032934675
sg_10435_1,-0.09627009084629935
sg_51428_1,-0.5292943754596584
sg_284119_1,0.013345041654537265
sg_100131755_1,0.04639087413910546
sg_84247_3,-0.03836996394052612
sg_245915_4,0.1139206869292175
sg_2628_3,-0.09464093787782527
sg_114825_3,-0.16881063740153845
sg_NTC_224,0.016980681008330934
sg_9748_2,0.13554786074838224
sg_170825_2,0.01870028355233875
sg_26609_1,-0.1303685624147173
sg_64403_4,-0.20912854686392632
sg_51751_4,-0.13975307288430605
sg_347741_1,0.10434624297882568
sg_7139_1,-0.1694194133142916
sg_7189_1,0.07146881551412751
sg_1896_3,-0.05263466375577627
sg_26267_2,-0.039460138527113095
sg_8690_4,0.07071650525740487
sg_5612_2,0.42059924586041797
sg_283464_3,0.1449040843049094
sg_2994_4,-0.15154458648727773
sg_57526_1,0.09649572149170917
sg_23283_4,0.08471726407015037
sg_9768_1,-0.026394278361921143
sg_118980_2,-0.14713612736755968
sg_30014_4,-0.20390819474596672
sg_10933_1,-0.5581781288878396
sg_2172_1,0.10808007800398918
sg_84641_3,0.2801128899339373
sg_441670_4,0.06561333664336555
sg_23581_1,0.06677502150363071
sg_5208_4,-0.015569379243596308
sg_57158_3,0.04059233717387342
sg_5316_1,0.09477588293546153
sg_201456_3,0.021447042832076886
sg_3158_3,-0.28186927299707226
sg_55171_3,-0.11246409590450264
sg_645121_3,0.023814472914238376
sg_84961_3,0.03310384843978911
sg_3755_3,-0.19606177818370704
sg_5902_2,-0.0031542030734523774
sg_4496_1,-0.24106404600946746
sg_146325_3,0.02351886589523023
sg_219429_3,-0.05830836007507055
sg_11186_3,0.18461145649412106
sg_10052_1,0.16585846553438202
sg_4781_1,0.0704593041692142
sg_56477_1,-0.14014937812829636
sg_364_4,-0.9419110594309322
sg_64794_2,0.16977322813120627
sg_9376_1,-0.07230026815529363
sg_284565_3,-0.5919350099666564
sg_125058_1,-0.08271261199262556
sg_51593_3,0.23258665240992996
sg_8396_4,-0.017371081966463243
sg_84287_4,0.06425997065913727
sg_9946_3,0.09518098084422463
sg_4337_1,-0.06734461674696801
sg_5780_1,-0.028365931422083667
sg_57381_1,-0.0713443028362301
sg_121643_3,0.21391000461206125
sg_2937_1,-0.009221891773856034
sg_285220_1,0.09229630865486825
sg_285966_3,0.1446040955152214
sg_9921_1,0.12629385334199553
sg_3764_2,0.05092506734931189
sg_5756_2,0.3492709048430406
sg_5521_3,0.01743072689120122
sg_9543_4,-0.15691231173874903
sg_3094_4,-0.0195932176862576
sg_728229_1,-0.2571313653347512
sg_10481_4,0.08368397454084657
sg_2939_2,-0.533002758840799
sg_10513_1,0.04243486052558319
sg_10172_1,0.007684925239029
sg_9082_2,0.18781151030550847
sg_84326_3,-0.018367314439452314
sg_81850_1,0.04487452425749751
sg_339344_1,-0.22105886358289156
sg_286336_1,0.006938566044170546
sg_56521_1,0.1433836941882413
sg_84461_1,-0.06450474772968658
sg_84726_2,0.13113479343497816
sg_162963_4,-0.27110756339818504
sg_81608_2,-0.08966455409165104
sg_8704_3,0.13505226857383654
sg_203190_1,0.03288985319234505
sg_3799_3,-0.023149577939327825
sg_80144_4,-0.04558452529952263
sg_91775_2,-0.24178362126797648
sg_348654_4,-0.004072003852103875
sg_84700_4,-0.09083690494756697
sg_25912_1,0.08951849432814137
sg_23295_3,0.07536031669392383
sg_100652748_4,-0.1682300843619019
sg_619189_4,-0.13437617571790253
sg_84629_3,-0.13175755407283488
sg_4604_1,0.0050469746196165
sg_152816_4,-0.062161836643427434
sg_5514_1,0.26819692478098295
sg_9340_4,-0.12972329792628734
sg_64745_1,0.2488603748762205
sg_162282_1,0.22598119649254753
sg_56903_3,0.06996512936128695
sg_57469_2,-0.1595301779995526
sg_9446_2,0.1485423131084732
sg_6812_2,0.014524855975093096
sg_26088_1,-0.2552685996912774
sg_1607_1,-0.03211853525256522
sg_254170_1,0.10864106260921211
sg_60386_1,-0.04668982380418514
sg_91977_1,0.40653557968769105
sg_132724_3,0.15150044957673958
sg_922_3,0.23791450245164464
sg_5833_1,-0.26685900751641084
sg_139322_4,0.1446205622438266
sg_3038_1,-0.15113323880666243
sg_84839_1,-0.13680894208126848
sg_80201_2,-0.051052052702303785
sg_114659_4,-0.18088713950730684
sg_25807_1,0.09523582752489748
sg_2539_2,0.20219610880211542
sg_NTC_723,0.016980681008330934
sg_56_3,0.12828600208348712
sg_54739_4,0.0670594404512422
sg_8828_2,0.21530103146322796
sg_1742_2,-0.1407096611636244
sg_9093_2,-0.10246109736692459
sg_474_3,0.04056773047516814
sg_3660_4,-0.006663631801879184
sg_84873_2,0.04766099080099655
sg_55706_2,0.059586019311363606
sg_10959_1,-0.12316231121858646
sg_8906_1,0.1021866670987913
sg_10861_4,0.030499098081378156
sg_345_3,-0.06444309971211624
sg_1446_2,0.4641883008816272
sg_63891_1,0.06891179022721629
sg_5733_2,0.3724963179204444
sg_25840_2,0.02036953554914867
sg_NTC_205,0.016980681008330934
sg_9679_1,0.05320167378364603
sg_140564_4,0.17631824634483356
sg_199223_2,-0.1531367795790724
